# CSV-File created with merge-csv.com
# -----------------------------------------------------------

temperature,humidity,light,action
24.426082124370904,83.14054917220025,698.4940487720653,"[5, 6]"
31.525277903060704,84.15343340890733,645.4429014650207,"[5, 6]"
27.240798301876342,82.9294364389176,703.6723744744054,"[5, 6]"
24.949553567357118,87.49785647555862,301.84371687349727,[6]
23.968563676728973,74.14252901763892,232.36971255223096,[6]
22.808497153541254,79.87138127383734,212.60153437439976,[6]
28.88044350029903,84.06449452047795,690.8225690477318,"[5, 6]"
29.348173455520453,88.73400926257231,689.7648880198927,"[5, 6]"
31.68318306631444,89.9662322552787,686.6624942830701,"[5, 6]"
29.98987004293112,82.58776013192984,436.8342108320609,[6]
20.864279371259045,89.91862193036944,434.5380854461504,[6]
22.541196100618208,70.86670000957885,345.0207145107547,[6]
24.79339025178681,73.45147742596058,727.4336866478445,"[5, 6]"
29.591669562657103,85.25700904733937,240.60613528193656,[6]
34.71012334658375,89.05687248573629,209.5354047121362,[6]
20.38505270272716,80.97535788636914,328.54830481451125,[6]
28.559163578220247,80.7880104204909,502.9133770814885,"[5, 6]"
21.135514063252835,88.17100053204109,711.7387245545689,"[5, 6]"
23.169220158374493,87.49228723096917,630.2459094840693,"[5, 6]"
28.151960417664657,71.31982550290007,334.61875443035547,[6]
29.421702560697263,89.08050191832262,706.2822618287671,"[5, 6]"
32.874673266055545,78.07652737724062,592.7300549832034,"[5, 6]"
27.48871850124196,79.1197794508872,454.4039619343007,[6]
29.703777309770217,80.04680315948873,579.3985060847393,"[5, 6]"
24.145334670477304,83.37382967299268,555.8373294622967,"[5, 6]"
28.9011926970804,70.27576477399252,644.5633088895445,"[5, 6]"
26.947482303738283,83.32282737007868,300.0153055084719,[6]
32.488210963627715,86.98967420325192,661.9948758670643,"[5, 6]"
24.007477844862905,71.51611450858248,438.525742895307,[6]
31.989143919019487,84.26387954888382,322.88704609257616,[6]
20.46615956818059,85.80754015053479,465.5595648021827,[6]
28.59894421669511,81.02707965285114,541.9057232039511,"[5, 6]"
26.089093431625816,71.98880693640581,395.64524264506986,[6]
26.507731656328566,88.33820115170482,290.7667272685791,[6]
31.98610419813771,81.32531694009927,367.5249517818866,[6]
29.53600083241069,85.19933791494003,751.3697199873853,"[5, 6]"
26.63061456976812,88.14531304815873,577.6521657776788,"[5, 6]"
22.41432386193372,84.85446306672021,313.214827560483,[6]
32.47613379603663,76.35492250438813,546.3108228022302,"[5, 6]"
29.81158059520217,76.50705889971864,784.5476721932066,"[5, 6]"
27.884168282784188,80.89159271007277,618.5421571000406,"[5, 6]"
27.15234985668107,85.97754104845824,698.8550488723905,"[5, 6]"
33.40048111482031,77.4923788467377,305.3632631119164,[6]
22.06131807305496,70.36760182861836,240.2445869647682,[6]
25.203303460726392,88.99693455248891,310.3234358202161,[6]
27.97734643812694,71.65951862153219,591.8987453483918,"[5, 6]"
34.020430946926815,78.33982452796283,491.0154537563059,[6]
20.26680795525905,75.36999526391631,629.5479664881271,"[5, 6]"
26.390914513048948,88.75075991393375,501.8327692241334,"[5, 6]"
31.59116176070633,84.25170521549923,793.5886815599299,"[5, 6]"
29.50795626080124,80.80975798741301,290.2055044246006,[6]
23.9904095443826,73.69076626246063,301.233406494842,[6]
26.405408010455524,73.10419102755998,239.65089118174063,[6]
22.77307252566489,83.72050689492708,469.7319935752598,[6]
24.81685669072372,84.45314558396342,333.0938457289052,[6]
24.52384137046259,70.21049349005547,598.1213063728399,"[5, 6]"
34.63126473474895,75.54194065740013,692.8137526062594,"[5, 6]"
33.83433138291998,79.36675076423664,721.6904307004414,"[5, 6]"
27.113885169872443,74.37199875432785,454.536689386342,[6]
20.26237757738563,73.96019957198922,625.4880736484769,"[5, 6]"
24.086385315920108,85.18187894397735,628.117701703405,"[5, 6]"
21.80671407480968,89.22439541745665,552.4825300629732,"[5, 6]"
27.21370799666817,87.880365709279,443.279940144088,[6]
20.76842986906096,85.61363959307377,624.3829230589495,"[5, 6]"
22.230146553365483,84.85270979422612,604.7786318171061,"[5, 6]"
25.500273313658745,75.16959904667436,404.7647142901719,[6]
22.51573254055593,80.03904807239131,387.947393157064,[6]
33.12324284679501,87.91519890087582,474.6071532529269,[6]
32.88534214681157,87.88765190962233,314.6303980256944,[6]
22.47534652847504,78.19558483082437,386.7295148525586,[6]
25.15446969535216,83.61616883206925,758.3066756994032,"[5, 6]"
27.148089162285192,83.84288825683822,497.7442916567713,[6]
26.87238484882845,73.14363834566281,589.4387290103402,"[5, 6]"
21.492692166383517,80.4463773073713,724.1825715153883,"[5, 6]"
28.265775455876483,89.20268120391488,232.73233655016787,[6]
22.58114935341225,87.48908121494499,569.3954920790276,"[5, 6]"
22.065087510164496,79.5282317647382,283.3033987519884,[6]
31.475412568815557,84.98772076628359,746.6339818625218,"[5, 6]"
25.92306238172155,86.00736089239223,794.5404112759438,"[5, 6]"
30.005101128412598,81.47836406392042,566.5545673607368,"[5, 6]"
20.63049813309149,84.41215292861038,637.7178928131973,"[5, 6]"
25.948115183476254,84.27472845795035,462.2805091532184,[6]
22.412941111303656,84.3632346822404,567.8379017247386,"[5, 6]"
29.82371100759879,75.60703372990469,408.1702758618696,[6]
21.865157981615344,74.19997113025107,405.8473832966457,[6]
29.47586012543144,77.97485068743275,738.464484938278,"[5, 6]"
20.63705903420108,81.3036190552792,563.5057075649975,"[5, 6]"
25.33909447185159,83.64115529058401,635.1601269687808,"[5, 6]"
20.78807348578824,77.75645230211776,530.0238873145356,"[5, 6]"
22.381156081995737,77.26423520417752,754.2671379416231,"[5, 6]"
28.028932255465836,84.88095745084918,359.5315960826026,[6]
23.268495535534534,80.52158550887435,250.03634744688213,[6]
28.68439296501962,80.92373513057635,209.41127492142465,[6]
24.785392785976217,84.85004271355737,646.7262467061163,"[5, 6]"
24.379391885710422,79.12226470556013,551.6923553947761,"[5, 6]"
34.04043371085009,72.47276499719676,260.7865913042816,[6]
34.50176054855658,74.24706601657519,368.61880559037866,[6]
26.967198485875965,78.12689704240944,349.96012957165993,[6]
22.195455058603716,70.60529283734343,699.511404464562,"[5, 6]"
26.99702306612553,86.85189369066072,259.8408569256527,[6]
34.51242581123277,73.84497710683956,272.343186736343,[6]
32.22298781393479,87.63838575099086,687.6839517340097,"[5, 6]"
23.89109698581324,76.59265698578301,251.34395375166608,[6]
29.69485845253213,88.05335631634479,379.9096197587341,[6]
33.322078278977315,74.17919216138485,341.7271182784881,[6]
23.944706705634847,88.59926483085283,375.3667296897323,[6]
31.43210926351713,75.50180462269311,384.58458672690574,[6]
30.95880769109671,76.84026918878943,445.8021557066953,[6]
22.20886573968048,76.65341011642427,351.0356231591569,[6]
33.3821186800558,86.1645264883192,658.2796021440777,"[5, 6]"
22.191963316538803,87.37767157289203,381.337796132182,[6]
34.65306866392902,73.64298237823965,342.7362062509741,[6]
29.882881786881143,73.70594497318788,429.8902296736308,[6]
34.35533735850785,88.7037216929427,580.283204020089,"[5, 6]"
30.73620777936384,86.54127526853077,271.74366765358843,[6]
25.10401811566261,87.50226284937389,567.0336942634233,"[5, 6]"
25.236300918357124,88.66798565053182,797.1070459627114,"[5, 6]"
33.15498392207517,72.31265606397473,277.7744142205014,[6]
28.429220825109603,73.76340390594581,560.5876586341146,"[5, 6]"
27.284530615894376,79.47915128036696,514.1809601923471,"[5, 6]"
29.14367841692971,79.21923404715956,775.1656771616823,"[5, 6]"
34.328497113625055,74.17876302314247,705.0407926430333,"[5, 6]"
20.59673553470201,82.76721334951995,705.4815350850467,"[5, 6]"
30.77452920000586,75.8781494743391,755.972859532562,"[5, 6]"
22.90366721637962,76.98395120229227,578.4089540328964,"[5, 6]"
30.56668565797307,70.35402177520241,609.4185077829948,"[5, 6]"
34.18432027298324,86.81933228210403,574.6470430797142,"[5, 6]"
32.27198267576622,76.75819644449786,422.4101045258152,[6]
33.83854551307819,73.02326812956458,779.9388772445496,"[5, 6]"
26.447339211693464,70.42329840863718,399.3919904687592,[6]
24.501541911604917,71.42236260169079,335.48778899679354,[6]
26.628610222208025,81.7100475478423,305.1656376257907,[6]
31.98887300789753,81.78061214673161,744.3237089883833,"[5, 6]"
26.277318909529956,74.70153669854815,230.0329266234496,[6]
24.0413411130962,86.89781834411478,326.17808751343205,[6]
31.192217766319168,81.2154394104014,210.34555596688955,[6]
33.51024962657932,89.42087842887196,735.9380751388626,"[5, 6]"
30.21771358478145,76.86128617868954,593.432215780932,"[5, 6]"
31.18828093636672,88.65243484784034,781.2868369754033,"[5, 6]"
30.115124170708548,82.10855679250241,434.5924444956479,[6]
31.56864996286505,89.1003269111099,211.8025317949028,[6]
29.70074938823867,75.44516013441104,254.53958456710663,[6]
33.64182510316217,78.7419212402685,639.491613443208,"[5, 6]"
24.197654244145184,72.43239053439862,663.0251187716744,"[5, 6]"
24.39022830075848,72.65745557365315,609.2951414321797,"[5, 6]"
29.28619064577696,73.31474216622995,673.7053901078478,"[5, 6]"
34.5787886341742,75.97448342616616,426.0241434721808,[6]
32.46385451469427,74.09326276771816,674.1244066577676,"[5, 6]"
29.761778499750665,89.78848161337314,579.991766874864,"[5, 6]"
28.16758677107439,85.64541019083124,213.31229313292835,[6]
21.74993228554268,73.8108036484129,213.9489572803205,[6]
21.80332346281685,88.15514083499127,391.10128013243786,[6]
29.363505015032107,73.1488322948361,522.7731185792561,"[5, 6]"
29.49875690822543,77.57536738491062,578.8531179356041,"[5, 6]"
34.839960430771725,88.65172034375112,338.46995973106016,[6]
26.18295029280837,82.86370874132069,387.706278249785,[6]
24.75794110272809,85.19823177190038,713.4214666008768,"[5, 6]"
24.151328860474628,88.13657364617103,501.5544135625854,"[5, 6]"
23.09456775654729,88.081353046647,258.54715823527766,[6]
22.300468049821514,76.97900707662157,637.6786807458088,"[5, 6]"
32.65474490362253,76.48195526761762,447.7673801677578,[6]
24.658659801289996,82.00604894862204,638.0631046116071,"[5, 6]"
24.190691555765305,72.00730340990206,606.5421377918364,"[5, 6]"
27.451708160945834,74.0479275701471,499.7657896471801,[6]
28.231614662929,80.95785510123926,735.7729363345327,"[5, 6]"
22.077315419529118,87.02613006330085,430.889043206595,[6]
24.639764049820435,89.16903157562663,465.64365065263246,[6]
22.38454694852448,88.18887067796686,607.2558658955693,"[5, 6]"
31.839229496984224,83.77386603000988,670.2183301461399,"[5, 6]"
24.144250336375308,76.65756684321885,259.9685471569327,[6]
34.14993687798743,72.43248621663035,304.5915774220257,[6]
25.651331792486744,80.41112377999369,718.3568242097034,"[5, 6]"
34.095591152805824,73.76486537167995,518.0281228306251,"[5, 6]"
20.782007470588454,73.7545330287678,793.7957585466271,"[5, 6]"
20.9032886539946,81.60041963397487,566.1651390355746,"[5, 6]"
27.6071119601863,81.67439342032651,784.8369948182276,"[5, 6]"
34.624852032754255,81.6602687796451,669.0413915840044,"[5, 6]"
24.323253143996823,81.7785403163114,783.2078283387717,"[5, 6]"
27.92836031030186,77.13629445371313,248.95953092252773,[6]
31.015749508166977,75.09459220301693,578.582752295503,"[5, 6]"
31.10261669203032,81.60385906956249,255.58575176203408,[6]
34.95490323236207,72.07433651668269,389.753929092638,[6]
31.140841338834196,89.88378750796218,287.0581762780581,[6]
24.548589645709804,72.76201794668602,774.0340880002409,"[5, 6]"
30.71446970964975,80.56726253153704,655.6702152806367,"[5, 6]"
22.48524824679281,81.86381385568781,628.5509980849367,"[5, 6]"
26.63135431806379,82.972326549797,693.2188434305874,"[5, 6]"
34.590785245593096,74.21152514409354,761.5903059696732,"[5, 6]"
22.147755982602256,74.06902160940449,432.4941885965292,[6]
28.71263724051255,84.1011756158017,343.00887167712983,[6]
20.055359255313384,73.8379144624469,541.5656744112473,"[5, 6]"
26.566537846555235,72.25543099156499,572.1654952852452,"[5, 6]"
33.89916568405384,74.58812764406436,315.6018425650085,[6]
30.51266273920546,81.86816476936046,355.07879977246216,[6]
28.87512520807032,72.50380261526242,481.4672981495045,[6]
21.914235489569663,75.53829396382675,588.6028726065938,"[5, 6]"
26.954098734500388,77.85460177332907,674.5229504696997,"[5, 6]"
34.721272465118034,88.36895946108476,711.2167435421331,"[5, 6]"
32.41666135274269,89.64937779365594,498.8074462846851,[6]
26.035044840202115,78.03327135949947,546.3715100844614,"[5, 6]"
28.81486810357453,81.71596907870378,622.8410799689965,"[5, 6]"
26.48108931520886,80.93393549314557,592.7733759096711,"[5, 6]"
24.166199165344903,75.9078914930611,690.9884303966157,"[5, 6]"
29.141403219287884,76.64838276623038,783.0435703015718,"[5, 6]"
20.79541568330443,84.66783211132928,655.2990973117428,"[5, 6]"
30.03548267624489,79.14181601338305,284.6619290992484,[6]
32.866570945448544,71.28017936341473,453.7863697211619,[6]
33.615005711216895,85.62993395528522,597.0323757965878,"[5, 6]"
30.15561842533279,86.00264236842852,435.730896579125,[6]
34.940968343694045,75.07256322330575,721.2366505276866,"[5, 6]"
31.391048253342607,73.28042976110859,585.5236778884166,"[5, 6]"
33.94792643934971,88.99118637988278,623.9293862728866,"[5, 6]"
24.71315569125707,87.27927540904066,218.1221096647148,[6]
25.80120400648323,81.8217385860566,398.69738271935466,[6]
21.16823889324829,80.9626677339671,441.407089283316,[6]
34.13013380080617,84.82553651838194,631.3168266765608,"[5, 6]"
22.117665579510675,70.66387716556666,608.4331091670906,"[5, 6]"
33.65641770596698,76.10176881125808,313.2869666805986,[6]
21.257574113069232,89.36317048569425,360.9669569454787,[6]
20.66967052046772,85.2908647606234,343.3461471804741,[6]
27.75467425540429,87.6468752212567,572.1740458164727,"[5, 6]"
29.317102135952027,89.44976706665923,468.663630366069,[6]
28.704768804750728,73.81735036428083,403.36180247173326,[6]
21.93040947519033,89.07667757009392,692.5324098042678,"[5, 6]"
32.348922688796414,79.35032414653291,739.4267401313294,"[5, 6]"
20.072667009500936,78.40256344255509,233.9107807488996,[6]
34.561738524923555,82.83499924985568,461.990224563244,[6]
25.405189565868277,74.07847710703223,368.0118251565316,[6]
25.821447821622417,76.82646455867015,613.5213142561174,"[5, 6]"
23.211448808863626,70.35325456567932,473.2950875302761,[6]
25.468959462048183,85.54493588544571,565.1570103858795,"[5, 6]"
33.323129984571665,72.15195307651146,734.5377712628663,"[5, 6]"
25.166272516120927,72.41768391778074,441.7854736898252,[6]
23.99273712580387,76.59704975346793,725.2463446193046,"[5, 6]"
24.586817721965893,84.28414538272565,205.8163235277285,[6]
32.819461049881866,88.05142111775582,412.1236875094071,[6]
26.320653455116577,72.64726125969284,619.7215103444544,"[5, 6]"
30.650857621742617,70.51548723041468,309.3268553970064,[6]
28.387346133021214,73.63972595497845,436.1998298322408,[6]
34.39822116630834,74.79091284317904,645.6563252875812,"[5, 6]"
28.58722199867271,83.65386204494719,473.1029514067717,[6]
27.68183290486109,74.61680976563797,779.503724948705,"[5, 6]"
34.07330425548736,72.25992911583585,304.62088663581864,[6]
21.89429824463251,86.06863817987141,435.6425229030767,[6]
25.979683300527327,86.8073563966848,749.4856085410503,"[5, 6]"
29.777166838443456,81.91579333150321,309.21886791917666,[6]
20.467698637995603,74.63257216453034,794.044950068271,"[5, 6]"
21.381225560073567,72.52228699987214,397.94459139398606,[6]
33.567763064838545,84.55376305638738,668.7128796243019,"[5, 6]"
34.7530390323902,88.3049592599771,361.4143711417462,[6]
30.230330869477243,87.65226291765669,202.8123689597011,[6]
24.28864904776601,76.76401650007887,444.22491188313927,[6]
22.7162699481908,70.39697800453769,216.6065275255779,[6]
32.99696428434389,89.76650998818712,702.7732001738966,"[5, 6]"
32.91722118608749,77.83802115713642,690.0374724218811,"[5, 6]"
31.591226056745125,87.76160313211584,268.9574075642109,[6]
33.84120463279485,78.94317600157217,411.4815753382826,[6]
29.915676868107823,83.71616826806023,747.8479696612111,"[5, 6]"
26.298380213742856,84.77702362888635,766.9479368168257,"[5, 6]"
26.80679431625429,84.86701598989579,759.3206457757776,"[5, 6]"
25.145252068320357,78.83534290362505,492.25736374303006,[6]
30.18553661227464,75.23740267987061,744.7202950204086,"[5, 6]"
23.287037939502135,85.58244752955677,764.920568360682,"[5, 6]"
24.299901106732516,72.3945754927968,342.4980371743718,[6]
29.99257370199044,76.38498728858039,497.2057395134987,[6]
22.42952696450212,87.07116026421423,487.9066691826994,[6]
30.242164411875866,72.81614742260723,286.18685662932114,[6]
26.786778832535894,70.4600358070707,230.92743684143352,[6]
23.64492102537816,80.46722756417105,406.47028796348064,[6]
27.9715419513564,77.36523500105157,593.677780327356,"[5, 6]"
32.56167801567501,71.95343250662084,411.5537313452374,[6]
23.499060909225776,79.71257144714377,514.6418732479303,"[5, 6]"
27.023006058099952,79.7343401089949,547.2319215017175,"[5, 6]"
25.470656799432376,89.812911045115,471.79115996233634,[6]
34.17831159034144,70.0434538059618,336.4349452900888,[6]
26.905220431097806,83.22703772948135,706.4587438798551,"[5, 6]"
20.806029163255115,76.70482773154014,732.7760127842754,"[5, 6]"
24.756818084285413,71.48765537644474,330.8304379217618,[6]
25.954553527312008,75.90895037982882,364.69083813971565,[6]
27.22796886448363,73.53166534869784,535.3664232916864,"[5, 6]"
20.889233718535998,74.71037462278187,353.53375103393506,[6]
21.18210617717998,79.56403779611445,688.0422509972368,"[5, 6]"
33.895611325662124,77.8155262021779,718.728247022469,"[5, 6]"
20.608748455746863,75.8258213338683,560.5280456546891,"[5, 6]"
31.350860894342148,84.14756940009013,203.04321641920183,[6]
30.22773326207134,80.62465555072471,307.41689681058534,[6]
27.631254902397217,87.95993019217785,301.8670456855121,[6]
23.289849221980607,82.8936091996407,405.377224520713,[6]
29.558589660957637,87.44842916869189,408.7548421559837,[6]
26.02976743894488,86.90121110062023,696.1702191690742,"[5, 6]"
27.574440997665015,86.34912433337944,608.4366750244344,"[5, 6]"
28.82467521881422,74.3040548430987,474.68909808858666,[6]
30.05733467313954,77.14601549539893,707.6374973966035,"[5, 6]"
22.702055205203276,86.0170906355675,473.41768089455655,[6]
33.76323382186609,78.12924160368023,439.8074512649375,[6]
30.312614565794544,85.40734190293014,721.998095121013,"[5, 6]"
31.203610774999508,71.26067294170922,382.51081128852223,[6]
31.917038355040205,88.38907525832074,771.9728731293725,"[5, 6]"
21.050350928758807,70.34039673074061,317.22716157186915,[6]
26.599994680440048,87.24697563372132,281.1713254849942,[6]
32.31023259046948,84.91106614176968,371.7205073927688,[6]
33.46524703056264,75.72146235967755,350.18740521650454,[6]
25.19478266179537,74.41324487117076,407.5518403557149,[6]
20.33208823706008,88.5145189840407,741.2961661032951,"[5, 6]"
22.660606854302976,74.35394305682323,657.4216283512768,"[5, 6]"
24.439583700717726,81.83123925635876,549.9282425359869,"[5, 6]"
25.768332095920066,85.08905976296327,445.31851004846914,[6]
31.906742744565648,70.42126548779508,618.7755336099362,"[5, 6]"
28.99922731350976,85.95333719644157,388.5309298786392,[6]
28.03328599744061,77.74584155458494,406.5212225779964,[6]
25.517485179963654,79.65522283572663,591.9033696394898,"[5, 6]"
24.08825800034639,87.61619641829368,585.5138331705878,"[5, 6]"
26.4372791694196,75.32254201096269,525.9160341883896,"[5, 6]"
20.65729357038351,89.32847752082952,564.49433540348,"[5, 6]"
27.057104100814087,70.09924902026381,598.8020282001503,"[5, 6]"
26.954292640793295,78.80535104362434,779.265118255437,"[5, 6]"
34.33958847802802,70.46925423189451,613.7515128354476,"[5, 6]"
29.390836123064464,78.24882807798973,426.6863432270344,[6]
23.56045922905411,87.73719770679062,256.0536905803608,[6]
22.68631989065834,89.400636257771,698.8849794148814,"[5, 6]"
29.837832128139,88.56952759599847,743.8071315135614,"[5, 6]"
34.810785796663346,82.7197111136754,489.11600873492057,[6]
30.42057540721633,81.60786355957288,574.2643631690943,"[5, 6]"
22.280516780794443,84.72405457291977,260.0232630410567,[6]
32.082571986677735,73.59798197123482,612.4162561072409,"[5, 6]"
25.7811291749948,75.64246778364165,391.56517489630255,[6]
25.6885147065112,70.62107544633452,604.9393732196115,"[5, 6]"
26.1267723551304,79.90314613966848,202.87910180097936,[6]
22.101273654746272,85.07308066716682,357.918513074911,[6]
33.21302273505962,85.01691390601859,545.6810801238455,"[5, 6]"
21.87505563388921,70.8096713991509,442.7343310134245,[6]
25.6977170217258,76.11170218936515,655.4021940239943,"[5, 6]"
23.731402771329087,87.37180144539208,583.2155540161828,"[5, 6]"
24.27600344409385,72.99178185147272,453.0227138017217,[6]
28.591890287485704,71.05225912600174,500.1470780599411,"[5, 6]"
24.568483680012093,83.00406508713289,256.1235439963648,[6]
33.82299995750653,84.4378763186326,242.95168474765015,[6]
26.28795628690285,86.62637825832611,433.2330310316982,[6]
30.69985415662554,74.68551266224965,227.05588890386977,[6]
20.68015344969056,81.63632244150199,225.06495855876423,[6]
26.325582634087358,78.15988855549801,609.6804024471567,"[5, 6]"
23.299275933040207,89.45098061673555,207.3604863060135,[6]
31.03787170674993,70.84790460433653,796.1076924026681,"[5, 6]"
20.38638282819319,74.97539985094139,584.6019555953483,"[5, 6]"
32.019668485893824,83.48117414343469,681.7608113954597,"[5, 6]"
30.775264318046723,71.79615589773871,209.90042574127315,[6]
32.65506201825618,84.71429034907376,724.6315210143304,"[5, 6]"
31.336391001838315,77.0888445712117,389.05968838345314,[6]
33.82445217388901,81.02129860045551,322.19592107272086,[6]
28.512888813591083,87.04571246154751,718.9445334944415,"[5, 6]"
23.333925875018178,73.38171063105848,728.4422297894225,"[5, 6]"
20.825402014612923,71.72540082259376,263.0829234653712,[6]
22.580814460202205,83.03029113940482,311.3121412348539,[6]
32.536213994680175,87.04219952700623,478.4512669192151,[6]
27.71741189138735,71.50889213946064,661.6543093470044,"[5, 6]"
20.514999554517832,76.98890705441657,550.4498752050606,"[5, 6]"
30.66160582655232,72.89755766342147,469.9808778083554,[6]
22.26865964090137,84.04030709309617,317.3527273666192,[6]
28.81399371763076,81.04453520132664,605.5316504597115,"[5, 6]"
23.1089253437724,87.61744942869811,304.0984392344568,[6]
24.38994060932332,79.05214826305223,761.9407974371459,"[5, 6]"
33.6562500537765,73.51214354192882,283.7108852123862,[6]
20.890872910864665,79.37861666102141,757.0782744907862,"[5, 6]"
23.067784116493453,87.2817895368743,223.32479613070208,[6]
31.058404627587382,73.13946687495185,386.82462397255335,[6]
22.73952891455217,84.81215391788574,280.48792438245243,[6]
28.653877274950737,75.04998554236356,667.987134408046,"[5, 6]"
34.45753254852613,85.09229489850202,320.1800427775435,[6]
31.18977623077468,79.68757116374461,623.4734927252963,"[5, 6]"
22.94564345272066,74.87714733999309,550.7481722373393,"[5, 6]"
26.782369334605733,72.03703903134678,499.11866410055046,[6]
24.75824952023513,80.57349792250484,571.721727338474,"[5, 6]"
29.77020749190288,76.70195466379218,701.5848983754495,"[5, 6]"
21.505343066658103,88.25328445251543,609.5174063380609,"[5, 6]"
29.358794385311164,79.13302830166487,523.3188933325348,"[5, 6]"
31.703394355024912,79.91186463246221,608.8687364367386,"[5, 6]"
28.823297787784018,89.08494690652327,369.3430179141295,[6]
23.289496728613795,86.11217257889413,447.10927681401535,[6]
27.36308707040956,86.04606157127117,513.0207205670358,"[5, 6]"
24.360703704502946,72.62081235428946,702.1184565207698,"[5, 6]"
20.034133519860376,72.64251715226689,678.8400279389034,"[5, 6]"
28.96118367304335,84.78226070372838,666.0749426537116,"[5, 6]"
33.59447651759259,71.02022313735762,446.6612802658042,[6]
21.9383614911926,70.12608089841841,610.5741938426877,"[5, 6]"
31.67230113757297,89.36053244011651,259.8787798486109,[6]
25.45282328263531,87.9701936683666,660.6099608982479,"[5, 6]"
32.92732092316261,86.01321378079845,331.3147434604168,[6]
20.17200370171263,73.47617776956821,323.46021765131536,[6]
20.162784918190678,81.92136143508239,655.0324603541259,"[5, 6]"
21.18663579605836,72.60131871238848,324.0098222668714,[6]
22.403318807572777,89.67092002985483,704.9126274805426,"[5, 6]"
22.947277352894258,77.8136451954983,586.9092364524406,"[5, 6]"
28.799643609881063,76.36893587889428,675.2449421878482,"[5, 6]"
30.596176308371124,88.4800263809753,292.62586664054623,[6]
33.60979735420144,85.2373165095118,660.8894725205821,"[5, 6]"
33.2719001275207,79.8706053591496,658.5333704359587,"[5, 6]"
30.09207231066694,77.83598905116379,636.8509059091291,"[5, 6]"
34.65520106847656,83.98897094377381,546.2075360372189,"[5, 6]"
