# CSV-File created with merge-csv.com
# -----------------------------------------------------------

temperature,humidity,light,action
29.39596287525829,78.36957146653805,476.2862210417561,[6]
29.62052714133156,64.61471590529004,570.9204389988702,"[5, 6]"
28.31348086340115,75.51068774919962,838.9436863037532,"[5, 6]"
20.523729341003985,50.599478342238,738.3595607304353,[5]
20.892583482415574,56.69850097741694,809.3509910384357,[5]
29.34700136988915,70.79492300356777,585.6802481272846,"[5, 6]"
29.913984325723213,70.41825317620169,350.9628863015944,[6]
24.58214296196433,64.55472123627581,383.1839941127899,[6]
28.670019899131702,75.52832719974155,425.1257999883025,[6]
20.995338329575244,61.4721209577731,886.8798033815364,"[5, 6]"
21.788084808953645,52.73640070485985,789.2432619085777,[5]
21.731574630411615,75.85524857920029,540.0304742728066,"[5, 6]"
22.29620757129714,52.79378124296658,509.6797971801492,[5]
24.555075820743625,52.27126930298668,568.0481889409342,[5]
24.513862757980498,77.44278280492921,372.04925967988015,[6]
20.703869720915524,64.85472087673264,589.8911728587625,"[5, 6]"
23.880313333453348,69.98815127938678,629.8138298400371,"[5, 6]"
22.118870672444697,60.38727848937716,520.1108525792642,"[5, 6]"
19.481562567098173,62.05171665927175,662.7117665850145,"[1, 5, 6]"
28.15361191183145,65.66573948936491,612.0164752343406,"[5, 6]"
21.87784830702084,68.11051840392177,873.0717507173698,"[5, 6]"
23.55499969611368,68.34738755918403,443.6404077749187,[6]
28.455351936923364,66.59928926940073,382.0130610499213,[6]
26.21964268324526,70.41636892019646,541.1268764119868,"[5, 6]"
19.18228705319738,51.140710547731054,387.599969820416,[1]
24.960821021489423,69.14746980840874,641.2248076868777,"[5, 6]"
29.666893779011488,72.98690870028827,508.1031560289439,"[5, 6]"
26.823657049756516,76.64679952222015,558.5895794824207,"[5, 6]"
28.99015859177068,53.03377772202727,441.6670931648358,[0]
28.7680203695496,79.48318335862919,601.1628287442015,"[5, 6]"
28.252062757639628,68.15356418691522,564.315207403956,"[5, 6]"
22.854098915308064,73.28460706170267,641.8566074471149,"[5, 6]"
20.68692205933082,75.58237174289705,567.7127490373837,"[5, 6]"
21.41893852673555,74.69654586972223,444.3692139073525,[6]
21.78751738516978,73.2976070827984,574.2822771164937,"[5, 6]"
21.753116175423465,62.38972502824536,651.2647901861305,"[5, 6]"
28.73963729369372,78.769457180633,856.559164468575,"[5, 6]"
23.51724873609536,63.78712279769464,831.3490969183013,"[5, 6]"
25.012644450728416,64.35637319991417,366.17436152811854,[6]
20.08356566481412,60.96720104580195,564.2362649569834,"[5, 6]"
24.381256834630477,68.88865761673289,783.0279071893401,"[5, 6]"
20.419519928332274,59.55561120806753,320.5586396395288,[0]
27.07142155286118,54.13509700565099,728.8819640713826,[5]
26.755102787863212,75.17706687237278,482.23294116701817,[6]
28.050458399369788,79.74889250652234,829.9523541911198,"[5, 6]"
22.27502290013029,74.6251316369555,813.6864055579972,"[5, 6]"
21.479576034505826,60.38175171293243,858.237222436106,"[5, 6]"
23.584286764981936,50.09705474998543,536.0686700075348,[5]
23.321284254883427,65.60015193312316,746.0558337025,"[5, 6]"
27.08250125231671,50.00575648803592,594.7617817375635,[5]
22.236070060110023,76.9111122910942,372.5400805447489,[6]
27.28250469765363,76.7297866203124,568.8476671855998,"[5, 6]"
28.401204639068958,50.62030725259393,723.6715637215871,[5]
22.92380530943052,55.146593426602834,822.8369513217888,[5]
23.994923071937933,72.48730178104464,338.4604088446105,[6]
22.057336961222404,53.17550071080569,450.7821819610394,[0]
28.808534302910267,58.6470906268048,353.3298532940045,[0]
27.207859296590403,56.430469232967205,316.51664130054417,[0]
18.75596190853954,67.21314964458145,888.0074010461716,"[1, 5, 6]"
23.481041601964293,68.52617743087521,828.5901738608101,"[5, 6]"
20.87510015477138,55.120538857250445,337.1502386023811,[0]
27.398776775180885,74.241532960518,876.8927181376769,"[5, 6]"
27.676498890584377,79.65515114844395,523.0998731853575,"[5, 6]"
19.56137687160198,60.90167436088864,773.6924424181924,"[1, 5, 6]"
21.247299487024367,60.74291406424408,427.5290946225476,[6]
19.35183794566461,67.49660636059295,451.8806180216351,"[1, 6]"
19.12555648265281,50.65171095038595,708.6402871895739,"[1, 5]"
20.643893511359483,76.55973515759757,735.7684463464129,"[5, 6]"
28.01689773296362,54.43448824174519,452.35672353670526,[0]
24.07907948812349,53.479174639439805,780.4342059892039,[5]
21.170778988706093,76.64164893591874,300.73296652293584,[6]
27.386454316506857,76.22065687341842,413.8249394134071,[6]
28.719061703565348,67.30733456525903,653.718823180291,"[5, 6]"
18.86878582903583,70.60955323594013,387.221513752393,"[1, 6]"
23.233400921120158,55.54139606462095,574.6583114954394,[5]
26.31405385889922,63.97783210594756,876.0295357277914,"[5, 6]"
28.49594006003417,72.65704818523113,851.5798520945366,"[5, 6]"
20.421942666375383,69.4044430776601,631.8389475828635,"[5, 6]"
26.46823260054958,78.18798035584064,845.9793106790902,"[5, 6]"
19.92009566086624,62.48105452454899,792.0548726998453,"[1, 5, 6]"
24.884678584777877,78.98569011207398,874.7384260561404,"[5, 6]"
28.10877992694344,51.43517146380989,800.7872179412311,[5]
18.64220700823253,70.52179622138881,603.0672773455083,"[1, 5, 6]"
21.38967460394208,53.557604406462126,507.0142269789725,[5]
25.321452948135352,53.6800980340013,418.3287697692807,[0]
28.169952407321336,50.06877325532976,367.18334130764936,[0]
29.1804872174936,54.43803949658469,620.3774170043762,[5]
21.64588191698841,66.22844752676848,781.1578731702286,"[5, 6]"
18.54391123117456,77.46805397287201,555.4281167018189,"[1, 5, 6]"
28.006136559800424,51.15439786591615,384.0207756523609,[0]
22.90860660556699,65.23439480112164,749.4189249533936,"[5, 6]"
26.95228847492303,59.14082556288077,532.8994143927919,[5]
27.886641013626495,52.25433275049031,499.0604843718058,[0]
27.33585182389463,67.86804004996674,353.48842288141424,[6]
21.16232641994215,68.11056057698184,536.4802550892723,"[5, 6]"
29.14698262767094,53.98284486240964,775.3148934130622,[5]
20.666183060326333,65.24844548511372,432.21633386839846,[6]
25.19754312549655,69.24590316801358,464.82717309068175,[6]
25.290899537210805,55.36864511127657,611.4723227861975,[5]
28.88826336188962,61.36593591291191,807.7399417354336,"[5, 6]"
19.030520955091703,61.05794744770118,781.1310014569335,"[1, 5, 6]"
18.175649753165573,50.87739833932613,345.1285720613527,[1]
22.96483146257988,70.04292078789601,860.163872241443,"[5, 6]"
23.931577206502027,60.15999530814523,338.40378161902186,[6]
20.682261093448243,67.68867230063606,577.4075132299846,"[5, 6]"
29.55060138737324,69.21196606502588,602.9576877603563,"[5, 6]"
19.30862721862448,69.74622664189754,455.8096141454512,"[1, 6]"
23.60245239234151,69.17513081555961,674.1839980267137,"[5, 6]"
18.72585251274048,65.5288338289395,494.3873197374779,"[1, 6]"
25.26466759517261,70.96863093738827,442.60474782840384,[6]
28.14208325415174,71.13342932217518,368.9599484249383,[6]
23.404995624505865,75.80153681825985,725.9531579742195,"[5, 6]"
22.55520014433052,65.43147665640566,706.9711288513142,"[5, 6]"
25.03200637252988,66.149420089325,633.0889992192809,"[5, 6]"
26.883604540835197,50.809930425480026,568.5425884502857,[5]
27.36087624956613,74.0101274262651,803.1190769278805,"[5, 6]"
20.962837017159856,71.81132582160903,888.4544758427384,"[5, 6]"
29.905516642983734,55.03527139864896,412.2754599092702,[0]
25.446952281154573,54.30065174552709,625.0700824289413,[5]
22.34339234759883,71.16792750088203,728.4567140447164,"[5, 6]"
26.33281037703466,74.51224878122538,462.6807188577069,[6]
19.01536351139294,67.76611258429054,456.1590059021144,"[1, 6]"
26.8192769531329,66.54979897486481,476.7203477266113,[6]
27.47316331641513,77.1070502493681,861.3636084492202,"[5, 6]"
25.48272532899282,77.94218813690476,573.4383462399514,"[5, 6]"
23.524080209172617,60.496854036340665,594.1746296068935,"[5, 6]"
23.15369654449415,67.61414737746097,814.6322920554323,"[5, 6]"
27.507706398365805,55.10529491551652,633.859049402851,[5]
19.12003815715172,70.74314342252268,763.7398628385072,"[1, 5, 6]"
21.35259546193426,75.31917184524227,343.67767339977024,[6]
27.87273829019481,71.81225372795319,667.2413795235351,"[5, 6]"
29.806666355318225,72.95409530257274,690.2037435304085,"[5, 6]"
28.30727554617684,72.49421877153061,492.4989744276254,[6]
18.38982693761744,60.60641870035141,669.9801822023179,"[1, 5, 6]"
28.980235869849928,71.88305954087495,420.289845977677,[6]
26.117109110709517,71.71077373541269,788.4217858466593,"[5, 6]"
21.83855018900707,74.22222249918553,546.4974720679843,"[5, 6]"
19.61834789931301,69.00642213600553,319.52644946942814,"[1, 6]"
23.83126038597336,50.9867659023549,459.9062714832591,[0]
19.651365986133403,56.92979449318785,768.5359568286415,"[1, 5]"
24.59625424532,71.50761353250387,330.5574079742839,[6]
25.315389155212294,67.70209885785859,819.6963196572752,"[5, 6]"
29.916773648129976,76.46125525268796,709.7905963597216,"[5, 6]"
26.035067150631967,72.34981590296798,403.6721929559564,[6]
19.78612064779757,67.78706351311642,440.420648275875,"[1, 6]"
19.54502299349952,61.15124977915092,490.2805522000675,"[1, 6]"
25.60417876303241,71.14837270203166,642.0093970964725,"[5, 6]"
27.08136435949277,58.96979496767259,439.77323923606144,[0]
22.725046980455687,74.692525875532,663.3399968494355,"[5, 6]"
29.040192074855536,57.24156848625961,844.0877600989072,[5]
23.4231549574492,77.19129244950481,341.9171872824379,[6]
24.085150887303456,61.98549363747385,375.5960545766128,[6]
28.894154935655138,73.28999966673874,390.97853267857727,[6]
25.17331894664899,63.49907466820237,535.551923761518,"[5, 6]"
23.46805173111441,53.343491605733846,645.5843893996308,[5]
27.56653855411797,78.64081826241747,595.8104783864344,"[5, 6]"
25.0296352328786,65.75078573985417,430.0767469734704,[6]
19.15599405528245,76.90093764093189,438.41515395392713,"[1, 6]"
24.117584578584115,55.2363497488162,409.934470676131,[0]
24.75252802822812,71.61950329934352,636.192343167756,"[5, 6]"
23.14682382116564,70.4013261835455,586.5257151594841,"[5, 6]"
29.022760789128665,58.03892310364287,857.7240949313083,[5]
28.295119312157908,67.34318471826867,476.92445570453833,[6]
20.978126276012457,55.046593373531245,341.0571996771262,[0]
29.27074109122222,50.55904173976377,586.5739858919162,[5]
24.691749509236324,71.59695705670546,812.2740266229293,"[5, 6]"
29.83146743511916,60.6943966154442,342.2246627522504,[6]
24.918594774612032,76.4780965568543,457.9543381248893,[6]
29.68929398272677,54.116428457515006,865.8918968215311,[5]
26.159494515262285,74.14047431774253,579.2386980815829,"[5, 6]"
29.253487416222924,67.92197310908224,761.5907657643693,"[5, 6]"
27.104871327694617,55.83899887291484,403.33261193444827,[0]
18.556235883277505,64.67741794966848,448.7304565862951,"[1, 6]"
24.325810261164776,50.25703877404411,711.4812242396442,[5]
23.081210059765567,68.56212629314413,323.23544053671844,[6]
19.60306068807049,66.55388965136132,867.4583584329677,"[1, 5, 6]"
29.698083035834745,73.80702804352246,728.7596547801886,"[5, 6]"
24.79637139530825,75.67803410110744,638.1398831626368,"[5, 6]"
19.435191318152956,64.78926547730985,467.329021863954,"[1, 6]"
24.23571947744509,50.594558700774094,495.47912770636856,[0]
28.3565309295508,76.00578367403641,593.5653589085053,"[5, 6]"
29.980729248434635,58.41530419148914,346.5421473520734,[0]
22.58336236260788,58.3850887381065,640.0545610360634,[5]
26.4840851846825,68.03556507531347,478.4452199194682,[6]
22.23314878234217,61.122537585264105,320.1986202288197,[6]
27.43569397291571,59.163009636810045,562.8037014098613,[5]
26.365150880666317,65.15190542776911,652.0640750536993,"[5, 6]"
18.750890678462763,74.94676697847777,789.196902169979,"[1, 5, 6]"
24.361815036537543,71.32645375472484,322.19179055652575,[6]
24.740194036795977,50.562457070426056,755.4268495032159,[5]
27.657983514538696,67.7582835873971,592.5480770218307,"[5, 6]"
18.44029575855956,71.20773090050628,590.8217861303496,"[1, 5, 6]"
20.36849244172705,53.50916268029136,689.337181397493,[5]
25.45127622820882,54.48068216475283,398.59576861180045,[0]
24.06415357765573,72.41951299208853,485.0286700644685,[6]
26.117655021068227,56.86673380558553,597.5471307050066,[5]
27.97947348202343,68.5384935907254,735.7313199840835,"[5, 6]"
24.2811618072184,78.60677002203103,396.022968738436,[6]
19.20463377620307,60.03922621746707,574.8784913758913,"[1, 5, 6]"
18.25443515247565,78.99337723754608,605.2720932590372,"[1, 5, 6]"
29.46113110786122,53.288824159073975,674.0114265525419,[5]
23.708690506389367,79.20913483309197,342.13845902421383,[6]
18.72972332797015,56.913834966143966,372.9842063327415,[1]
19.86852914920985,70.02355996852388,496.600769491346,"[1, 6]"
21.80174241759973,64.18378183629474,890.9038072212786,"[5, 6]"
26.7834605703516,54.23354681051925,390.39177220243965,[0]
25.4891333251164,79.06993944383163,407.02168938268574,[6]
20.55652083165797,65.76565567954967,443.0856404514366,[6]
18.90619819829057,71.10051285791079,894.0233312348537,"[1, 5, 6]"
29.390038334236376,66.55168411805654,860.237474437065,"[5, 6]"
18.703020685072087,66.70113321373087,842.6117985298486,"[1, 5, 6]"
29.562122922763823,54.23598348947507,779.2214099646372,[5]
25.13241414302363,54.465633407202425,441.15058869192205,[0]
18.50906215891916,54.54531465168171,559.4444159516179,"[1, 5]"
23.492640471328883,50.13750984997738,657.9781849419217,[5]
29.47890229517391,65.67773601524033,899.5044972415784,"[5, 6]"
20.503880153791968,56.70963438947832,538.4069680841511,[5]
24.07747698876485,58.80729297070039,327.74803515845576,[0]
23.34124801032688,57.75259619724496,761.141461544295,[5]
22.09764105758037,79.00982159991156,403.729315289708,[6]
22.98025691038996,59.55590978059301,536.800979194771,[5]
19.23753156902924,68.71700445208839,616.8170002495458,"[1, 5, 6]"
18.532485890863324,69.06462789908659,874.5108451520354,"[1, 5, 6]"
21.848906409865062,62.37434970685816,423.2637752664983,[6]
27.447752822664448,65.25062520363318,489.7899423258807,[6]
28.38557261832617,66.55345295402142,554.9437046946946,"[5, 6]"
18.56757431697202,75.24219786232528,787.961270116971,"[1, 5, 6]"
27.818506959047077,54.11294702403264,769.411556128611,[5]
19.189059606256983,65.7881860031766,748.2882399842158,"[1, 5, 6]"
24.515728623721955,79.09386677371577,437.223604690389,[6]
27.174221565088637,79.38643929308552,351.0088364285362,[6]
29.534540429049464,60.24851673805624,528.2406652187971,"[5, 6]"
21.332692572892228,57.53333130857142,462.217585771087,[0]
25.5596227601124,66.30556570962298,313.4751610144971,[6]
18.598488245014195,66.46927069818402,475.232903693308,"[1, 6]"
18.930226351979737,69.40048204677804,619.3405019786724,"[1, 5, 6]"
25.128346314727093,51.91879201345512,840.3641366702108,[5]
20.758459462045323,77.43540959880174,728.5981314327382,"[5, 6]"
28.13461170768912,74.63911490709259,390.603631362286,[6]
22.914392306346,50.67076169590398,370.44552519118224,[0]
29.27882489713234,73.18573367206763,853.9151355696462,"[5, 6]"
23.63968775092953,58.57528797381471,780.3936293660204,[5]
29.471157753489575,74.79330381197228,301.42550125202547,[6]
26.799534347708335,68.37727864173294,724.9038768767714,"[5, 6]"
19.73057162551429,58.49356819431986,794.9157206242909,"[1, 5]"
28.179180996380275,68.13260260645508,729.0807118713628,"[5, 6]"
27.713418472363045,57.588872008113775,408.0443278703552,[0]
20.60217728412802,78.70805346101577,507.1709483630126,"[5, 6]"
29.016387047665805,57.55924362255908,755.8590530330248,[5]
19.085521190074047,67.38892110019069,488.8292928001597,"[1, 6]"
18.83340107849635,78.46529277329981,309.91102829142125,"[1, 6]"
28.06280481947747,53.75306012200596,667.9744920634772,[5]
26.23111474177628,53.9820859867553,439.1938176657343,[0]
28.32347757821848,54.38347367921175,559.6767701338472,[5]
28.02329430621885,70.71450184434265,458.6056133945599,[6]
18.74642711965449,65.58076643328496,863.3126681492064,"[1, 5, 6]"
26.53778306444689,68.95623038196486,392.801635756866,[6]
20.328459939738234,78.8270317002486,739.2231916392411,"[5, 6]"
20.49459760250744,59.58448724301273,811.5068616507042,[5]
26.198215522183283,73.34344432923123,871.5093624420841,"[5, 6]"
24.82865667692877,67.944631989254,465.6456794086336,[6]
21.891545052465776,59.92854348933943,747.0758562620179,[5]
19.970338145736605,57.00702632805482,580.8654341089734,"[1, 5]"
26.918011692555044,72.44929778179862,553.7206161126109,"[5, 6]"
26.94357527336946,54.16272595131828,706.1437541763867,[5]
26.60765760630485,77.47518512747834,360.5562351929592,[6]
19.29773216770632,68.05948285820162,676.7771720898197,"[1, 5, 6]"
27.10726082407901,59.667111326126566,384.8554921918867,[0]
24.925539866603472,72.6860048917967,749.6299149088916,"[5, 6]"
26.548211818834936,66.33243237344675,305.8413742466654,[6]
19.242743959707152,50.42949342555642,846.2365273382507,"[1, 5]"
20.64873806206613,67.82198593789145,774.1307349823153,"[5, 6]"
23.88560479856296,74.14947970146635,554.1832543454566,"[5, 6]"
19.99562171983169,57.10071313928363,738.132159201604,"[1, 5]"
26.883843781274543,63.811209101849,494.1757275103967,[6]
25.981901852904045,53.953918082589055,858.9612200790007,[5]
20.331634631523123,69.31552909070031,852.7585111557228,"[5, 6]"
22.97114938843212,59.18793989331189,312.24482186014063,[0]
23.591433109853043,56.65427730368172,377.04400154372007,[0]
20.1365205119037,56.51420381504072,588.3449563254055,[5]
21.306309682875227,70.30678918204076,363.1648936056247,[6]
18.06219470178938,60.96124948685212,658.6544565223387,"[1, 5, 6]"
22.332018731138277,56.48358448093999,576.3690286967715,[5]
19.72191257620316,58.78202204875757,491.05837758942926,[1]
26.27929154816305,64.60170243525309,356.71914773088054,[6]
28.67346863430953,79.93007471253348,613.3141678606788,"[5, 6]"
20.966220325996236,74.4493002158936,573.2410198906404,"[5, 6]"
28.09516997289711,58.39793357907074,832.3666847919756,[5]
21.125721647609893,58.54040205062856,720.4213553347686,[5]
25.231985980567416,72.44731605254943,375.7419452433061,[6]
21.30610767893817,62.90774881263212,450.792853540988,[6]
24.638081742845003,71.30008908261794,394.5894400234112,[6]
19.83047189777639,64.27296391508627,424.0946829579229,"[1, 6]"
27.25569500805127,67.89166280956866,373.63930472555694,[6]
26.60467414451392,75.31497357706571,453.6682107412747,[6]
25.207180622763044,77.35721387436129,717.8553647471815,"[5, 6]"
18.90838486596258,59.96554309643166,319.0404159409862,[1]
24.38606124575675,74.46087859905687,406.1829502868803,[6]
20.620184426450056,63.25501334138382,576.0920196308774,"[5, 6]"
25.90572585971997,60.08677163562318,657.2137776171016,"[5, 6]"
27.77360818735191,59.55687676500585,681.8072257759625,[5]
28.58546872346203,77.47400253691768,429.7015850609413,[6]
25.41714039506531,65.33410655028501,446.329625906413,[6]
24.44761552599169,77.52535326957528,481.6691098190618,[6]
22.91565432628894,78.92423473259886,454.8505532254936,[6]
23.859887502635097,77.63666044811166,561.7151955013043,"[5, 6]"
19.476774047147163,67.63943517824339,737.4925557241662,"[1, 5, 6]"
23.60210255377228,64.71126341028115,617.5099921181228,"[5, 6]"
26.302367796327573,54.34328694372878,844.0407514216962,[5]
25.90981533446236,71.1678069511698,692.7299843426258,"[5, 6]"
20.16499369902556,61.336162890556686,484.1679567919481,[6]
26.444180610693813,53.65244689911562,755.2470109292245,[5]
26.13880173078901,59.0187009518711,579.9582983437102,[5]
19.84341191187643,58.03772987762676,715.4541131606203,"[1, 5]"
20.3514412506983,61.85847464359576,888.5622523275493,"[5, 6]"
19.201701459600272,65.80321626271692,781.1395153216027,"[1, 5, 6]"
27.321736505033694,67.93003700965674,371.4933023390149,[6]
26.8294749884554,65.75550962495086,531.7881823046202,"[5, 6]"
21.5565732978679,60.01530680812242,652.0247719601005,"[5, 6]"
29.116732444815213,50.58194426325121,443.5382280736805,[0]
22.96899758431046,68.76411121548173,367.39450365928,[6]
23.33005745893693,74.0523503669763,680.8450169381538,"[5, 6]"
18.86127002587849,54.78751692363525,835.1955609753738,"[1, 5]"
18.4348910413002,54.35123568006368,499.7192361892836,[1]
26.05290174521432,52.935677620100144,840.5928238695072,[5]
24.566442732171957,61.97043434841243,304.86691230892575,[6]
20.46723485093308,63.7041082159667,552.3774000014138,"[5, 6]"
19.98790757833736,57.39057377145768,628.1102112274727,"[1, 5]"
29.94572193284908,57.15313938935306,634.6228492761256,[5]
24.68480260624308,60.58975323737872,645.5127259404171,"[5, 6]"
18.99782449050668,59.10400137334886,546.5874919195869,"[1, 5]"
21.65367216522445,67.81162150378988,669.945902688992,"[5, 6]"
23.899228590844487,74.58250012189535,492.5990804157437,[6]
28.17943207081955,71.95371780380646,624.6706427977388,"[5, 6]"
22.543077010068053,74.22192111295693,880.1033200446803,"[5, 6]"
18.845943510493097,63.65146695137656,705.9010064591138,"[1, 5, 6]"
19.234800644758803,69.68703565154908,763.9443574806248,"[1, 5, 6]"
21.124045703608274,62.44772856631093,741.7164950348788,"[5, 6]"
27.03080207639696,68.87410673848915,755.0739435223504,"[5, 6]"
21.815376633111587,54.50639323763133,756.3474441362534,[5]
28.52464596949412,75.86795823164181,383.30430556616153,[6]
27.43199241783808,67.82992623258289,302.1312849042271,[6]
26.05195595263178,70.2764543494762,807.5663612337727,"[5, 6]"
24.41463664609112,58.21863727178589,416.4039051509916,[0]
23.960012842341555,74.57963507201927,407.5792917164824,[6]
23.32991454149161,61.38992781136624,845.4791731014826,"[5, 6]"
22.66206386214217,65.63155552350459,536.8290237109659,"[5, 6]"
28.18627452549518,65.43951336611269,726.7413041543357,"[5, 6]"
22.491653243809804,60.17519144381412,402.77615432295886,[6]
28.96576623513006,77.37529645841042,763.2003938140059,"[5, 6]"
22.01367660189636,52.86839948267711,462.1999155735617,[0]
27.888193361455187,76.77774111427564,313.8938499948383,[6]
28.844801342326605,61.681472326939726,578.293408494357,"[5, 6]"
24.79935474760942,72.83616813765684,884.0898248788374,"[5, 6]"
22.089654202874204,74.51722808709204,729.7968514652139,"[5, 6]"
18.280213905616645,67.7556674158055,559.514293685929,"[1, 5, 6]"
20.644291922402317,78.04798652797541,362.942850082108,[6]
29.07734775529274,75.88542246751388,731.1523218688565,"[5, 6]"
25.55276251280162,55.45599788370031,367.4572425291108,[0]
23.95072804496212,64.24778901963981,316.00205030089097,[6]
21.800626127923795,53.58727113157729,454.2936783624212,[0]
25.539043631752648,57.41538290409861,552.473203364589,[5]
28.873112183478277,72.8776061836615,519.4613148304301,"[5, 6]"
21.890460887905824,50.842190140789775,737.549544924905,[5]
24.10277629957801,54.27618404847736,558.8915557596447,[5]
22.565665566850477,71.02602905079395,722.6177131509609,"[5, 6]"
21.33458158144998,66.36359896489196,480.8187059337985,[6]
24.05791831341094,60.75777124754892,324.7806383724325,[6]
18.82376332473868,64.16304816086851,366.3857809407549,"[1, 6]"
22.834943070549595,70.87691205090712,461.99729059028095,[6]
28.508380818629817,77.40105336726226,535.8160931526753,"[5, 6]"
28.528443185112824,79.15440016768451,538.3960923115111,"[5, 6]"
28.813603372584225,68.77463204554269,375.9470219672866,[6]
26.73074348618281,56.01898686699011,440.2583560836814,[0]
23.900304298089974,59.914249035060365,782.9439147590383,[5]
27.65163020832048,68.06078554933809,340.6688658410873,[6]
25.89806349992356,55.88660272585313,875.6183948997511,[5]
29.86213099546473,63.04130857290137,627.0823264132264,"[5, 6]"
21.42707049030427,61.69605974587196,892.9180381408321,"[5, 6]"
25.36362233011208,71.69677815962635,590.2666387436315,"[5, 6]"
22.234818129044623,66.02333285853504,540.5794335204639,"[5, 6]"
20.26727862606087,53.10317033053813,490.7415477011157,[0]
